FacilityName,URL,Address,Phone,LastInspectionDate
LAS PLAYAS DON ARTURO RESTAURANT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0028635,480 W PLEASANT VALLEY RD OXNARD  CA 93033,805-488-2152,03/28/2019
LAS SIRENAS BAR & GRILL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0050374,2091 N OXNARD BLVD OXNARD  CA 93036,805-278-1778,12/27/2018
LAS SIRENAS BAR & GRILL,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0050373,2091 N OXNARD BLVD OXNARD  CA 93036,805-278-1778,12/27/2018
LASSEN'S HEALTH FOOD,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002311,3471 SAVIERS RD OXNARD  CA 93030,,03/19/2019
LAZY DOG RESTAURANT & BAR,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0055454,598 TOWN CENTER DR OXNARD  CA 93030,805-351-4888,11/19/2018
LAZY DOG RESTAURANT & BAR,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0055453,598 TOWN CENTER DR OXNARD  CA 93030,805-351-4888,11/19/2018
LEMONWOOD SCHOOL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000015,2200 CARNEGIE CT OXNARD  CA 93030,,02/27/2019
LESLEY'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0008415,1664 S OXNARD BLVD OXNARD  CA 93030,805-488-5833,08/29/2018
LESLEY'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0031926,4000 S ROSE AVE OXNARD  CA 93033,805-488-5833,04/29/2018
LETTY'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034757,1664 S OXNARD BLVD OXNARD  CA 93030,805-200-9204,11/29/2018
LETTY'S ICE CREAM 2,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023421,1664 S OXNARD BLVD OXNARD  CA 93030,805-200-9204,08/14/2018
LEVITY LIVE & COPPER BLUES,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061016,591 COLLECTION BLVD OXNARD  CA 93036,805-457-5550,03/27/2019
LEVITY LIVE & COPPER BLUES,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061017,591 COLLECTION BLVD OXNARD  CA 93036,805-457-5550,03/27/2019
LEVITY LIVE & COPPER BLUES,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061015,591 COLLECTION BLVD OXNARD  CA 93036,805-457-5550,03/27/2019
LI MOR CAKES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0031068,733 ISELA ST OXNARD  CA 93030,805-216-7471,03/23/2017
LICORERIA EL MAGUEY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000266,3610 S SAVIERS RD OXNARD  CA 93030,805-486-0608,01/02/2018
LIL RED BARN,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030904,101 S VICTORIA AVE OXNARD  CA 93030,805-890-3227,01/22/2019
LILI'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035488,921 RICHMOND AVE OXNARD  CA 93030,805-612-6216,09/28/2018
LILI'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033363,921 RICHMOND AVE OXNARD  CA 93033,805-486-8010,08/07/2018
LITTLE CAESAR'S,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0021486,3460 SAVIERS RD OXNARD  CA 93033,805-483-1016,09/11/2018
LITTLE CAESAR'S  #5847,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0001879,1450 W DORIS AVE OXNARD  CA 93030,805-385-3030,03/04/2019
LITTLE CAESAR'S # 5965,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023954,1960 N ROSE AVE OXNARD  CA 93036,805-981-0521,10/31/2018
LITTLE TONY'S,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000331,1441 REDWOOD ST OXNARD  CA 93030,805-486-1414,12/10/2018
LOLITA CATERING TRUCK,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004011,2958 STURGIS RD OXNARD  CA 93030,805-984-5740,10/02/2018
LOLITA CATERING TRUCK,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009189,2958 STURGIS RD OXNARD  CA 93030,805-984-5740,03/04/2019
LOOKOUT BAR & GRILL  THE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0056812,2800 S HARBOR BLVD OXNARD  CA 93035,805-985-9300,12/20/2018
LOOKOUT BAR & GRILL  THE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0056811,2800 S HARBOR BLVD OXNARD  CA 93035,805-985-9300,12/20/2018
LOS AGAVES RESTAURANT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036404,2810 PORTICO WY OXNARD  CA 93036,805-278-9101,03/04/2019
LOS ALVARADOS PRODUCE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0031352,3421 S E ST OXNARD  CA 93033,805-797-0555,07/09/2018
LOS AMIGOS MARKET,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0036003,2929 E VENTURA BLVD OXNARD  CA 93036,805-485-5100,01/08/2019
LOS AMIGOS MARKET,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0032470,2929 E VENTURA BLVD OXNARD  CA 93036,805-485-5100,01/08/2019
LOS COMPADRES,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061148,3712 SAVIERS RD OXNARD  CA 93033,805-844-0863,12/13/2018
LOS COMPADRES,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0061147,3712 SAVIERS RD OXNARD  CA 93033,805-844-0863,12/13/2018
LOS OAXACOS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035597,335 W FOURTH ST OXNARD  CA 93030,805-487-9055,01/07/2019
LOS PEREZ ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033117,921 RICHMOND AVE OXNARD  CA 93030,805-486-8721,05/30/2018
LOS REMEDIOS STEAK HOUSE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0021493,1333 W GONZALES RD OXNARD  CA 93036,805-983-8504,03/20/2019
LOS REYES NATURAL FRUIT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037426,1353 CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-843-3018,03/28/2019
LOURDES GOURMET INC.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003803,137 SANTA MONICA AVE OXNARD  CA 93035,805-382-2984,10/14/2018
LOVE PHO CAFE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036641,550 COLLECTION BLVD OXNARD  CA 93036,805-485-1881,10/25/2018
LUNA GRILL FRESH MEDITERRANEAN,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035882,691 COLLECTION BLVD OXNARD  CA 93036,858-456-1188,02/05/2019
LUPIAN PRODUCE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009350,1411 ASTORIA PL OXNARD  CA 93030,805-988-4715,04/10/2019
LUPITA'S BAKERY #2,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0025762,2631 E VINEYARD AVE OXNARD  CA 93036,805-988-9212,02/27/2019
LUPITA'S BAKERY #2,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0002346,2631 E VINEYARD AVE OXNARD  CA 93036,805-988-9212,02/27/2019
LUPITA'S FRUIT & MINI MARKET,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0020023,834 W WOOLEY RD OXNARD  CA 93030,805-483-8328,01/09/2019
LUPITA'S RESTAURANT,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0054587,616 COOPER RD OXNARD  CA 93036,805-832-7100,11/19/2018
LUPITA'S RESTAURANT,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0054586,616 COOPER RD OXNARD  CA 93036,805-832-7100,11/19/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033385,921 RICHMOND AVE OXNARD  CA 93030,805-889-6341,09/28/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003625,921 RICHMOND AVE OXNARD  CA 93030,805-336-2750,06/14/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035755,921 RICHMOND AVE OXNARD  CA 93030,805-889-6143,02/05/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036807,921 RICHMOND AVE OXNARD  CA 93030,805-889-6341,03/19/2019
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033639,921 RICHMOND AVE OXNARD  CA 93030,805-889-6341,10/25/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009354,921 RICHMOND AVE OXNARD  CA 93030,805-889-4146,07/20/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004349,921 RICHMOND AVE OXNARD  CA 93030,805-889-6341,04/04/2019
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035675,921 RICHMOND ST OXNARD  CA 93030,805-889-6341,11/14/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035942,921 RICHMOND AVE OXNARD  CA 93030,805-889-6341,04/18/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030612,921 RICHMOND AVE OXNARD  CA 93030,805-889-6341,03/21/2019
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035774,921 RICHMOND AVE OXNARD  CA 93030,805-889-6341,02/05/2018
LUPITA'S ROYAL HOST,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009794,921 RICHMOND AVE OXNARD  CA 93030,805-486-8010,11/07/2018
LUPITAS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009803,5126 LONGFELLOW WY OXNARD  CA 93030,805-986-9953,10/22/2018
M & J PRODUCE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0031420,976 E STROUBE ST OXNARD  CA 93036,805-228-9049,07/23/2018
M & M CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0001557,300 ESPLANADE DR OXNARD  CA 93030,805-983-1804,10/25/2018
M & M CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000088,500 W ESPLANADE DR OXNARD  CA 93036,805-983-1804,08/14/2018
M.G.B. MARKET,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0001119,1055 S PATTERSON RD OXNARD  CA 93035,805-985-2488,01/10/2019
MAC VALLEY OIL COMPANY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034056,100 DEL NORTE BLVD OXNARD  CA 93030,805-485-6900,10/05/2018
MAC'S HOT DOGS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004080,921 RICHMOND AVE OXNARD  CA 93030,805-385-5468,03/27/2019
MADERA'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0008663,921 RICHMOND AVE OXNARD  CA 93030,805-638-9596,08/27/2018
MADRE TIERRA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0020387,539 S A ST OXNARD  CA 93030,805-822-5167,04/08/2019
MAGIC,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0008913,2557 CORTEZ ST OXNARD  CA 93030,805-443-1057,10/30/2018
MAGIC,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036595,4000 S ROSE AVE OXNARD  CA 93033,805-443-1057,04/21/2018
MAGIC,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033589,2557 CORTEZ ST OXNARD  CA 93012,805-443-1057,10/30/2018
MAGIC,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004512,921 RICHMOND AVE OXNARD  CA 93030,805-443-1057,10/30/2018
MAGIC,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0008674,2557 CORTEZ ST OXNARD  CA 93036,805-443-1057,04/01/2019
MAGIC,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009229,921 RICHMOND AVE OXNARD  CA 93030,805-443-1057,04/02/2019
MAGNAVINO CELLARS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0024793,961 N RICE AVE OXNARD  CA 93030,818-522-9407,04/16/2018
MAKI PLUS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036202,2071 STATHAM BLVD OXNARD  CA 93030,805-240-1877,08/21/2018
MALUADADMA MEXICAN FOOD,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004630,921 RICHMOND AVE OXNARD  CA 93030,805-486-5029,08/31/2018
MALUADADMA MEXICAN FOOD,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0004306,921 RICHMOND AVE OXNARD  CA 93030,805-486-5029,10/03/2018
MAM ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030441,921 RICHMOND AVE OXNARD  CA 93030,805-486-8010,03/28/2019
MAMMA ITALY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035885,2557 CORTEZ ST OXNARD  CA 93036,805-402-5814,03/01/2019
MANE'S BAKERY,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036844,515 COLONIA RD OXNARD  CA 93030,805-483-9053,04/16/2018
MAR VISTA SCHOOL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000128,2382 ETTING RD OXNARD  CA 93030,,02/26/2019
MARIA'S ITALIAN KITCHEN,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0057664,2711 SEAGLASS WY OXNARD  CA 93036,805-988-3300,02/05/2019
MARIA'S ITALIAN KITCHEN,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0057663,2711 SEAGLASS WY OXNARD  CA 93036,805-988-3300,02/05/2019
MARIA'S KITCHEN,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033079,2557 CORTEZ AVE OXNARD  CA 93030,805-889-9986,09/26/2018
MARIBEL'S FLOWERS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0023038,5171 BIENVILLE WALK OXNARD  CA 93033,805-830-3174,12/17/2018
MARIELAS INC.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037266,921 RICHMOND AVE OXNARD  CA 93030,805-947-7497,08/15/2018
MARIELAS  INC.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030025,921 RICHMOND AVE OXNARD  CA 93030,805-386-4538,02/26/2019
MARIELAS  INC.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0028376,921 RICHMOND AVE OXNARD  CA 93030,805-386-4358,12/26/2018
MARIELAS  INC.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0022167,921 RICHMOND AVE OXNARD  CA 93030,805-386-4538,08/09/2018
MARINA WEST SCHOOL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000172,2301 CAROB ST OXNARD  CA 93035,,02/07/2019
MARISCOS EL NAYARITA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036898,3045 SAVIERS RD OXNARD  CA 93033,805-832-4604,02/26/2019
MARISCOS EL PULPO,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003227,3550 S SAVIERS RD OXNARD  CA 93033,805-247-9221,01/31/2018
MARK'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0027278,1664 S OXNARD BLVD OXNARD  CA 93030,805-827-0014,07/30/2018
MARK'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003447,1664 S OXNARD BLVD OXNARD  CA 93030,805-486-7807,10/01/2018
MARKETA OAXACA,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0064918,N/A,N/A,Inspection Not Done
MARKETA OAXACA,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0064917,N/A,N/A,Inspection Not Done
MARSHALL'S #421,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002004,1835 E VENTURA BLVD OXNARD  CA 93030,805-485-6838,01/31/2018
MARTINO'S CATERING CORP.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033669,2151 EASTMAN AVE OXNARD  CA 93030,805-988-8068,01/24/2019
MASTER'S DONUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0025400,1911 N OXNARD BLVD OXNARD  CA 93036,805-890-3588,08/30/2018
MASTER'S DONUTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002998,440 S VENTURA RD OXNARD  CA 93030,805-240-9899,01/25/2019
MAYO'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0025819,1664 S OXNARD BLVD OXNARD  CA 93030,805-336-7340,04/27/2018
MC KINNA SCHOOL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000173,1611 S J ST OXNARD  CA 93030,,02/06/2019
MCDONALD'S,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0019151,401 S VENTURA RD OXNARD  CA 93030,805-382-2558,04/04/2019
MCDONALD'S,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036460,3120 SAVIERS RD OXNARD  CA 93033,661-949-8332,03/27/2018
MCDONALD'S,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033598,110 RIVERPARK BLVD OXNARD  CA 93036,805-981-4600,10/15/2018
MCDONALD'S #12677,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0019188,1741 PACIFIC AVE OXNARD  CA 93033,805-486-5553,11/07/2018
MCDONALD'S #12993,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0019189,2201 N ROSE AVE OXNARD  CA 93030,805-278-9377,05/01/2018
MCDONALD'S #13211,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0019226,2001 N ROSE AVE OXNARD  CA 93030,805-983-6912,04/25/2018
MCDONALD'S #1517,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0019187,1711 N OXNARD BLVD OXNARD  CA 93030,805-983-0216,01/22/2019
MCDONALD'S #27201,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0019227,605 S ROSE AVE OXNARD  CA 93030,805-240-7676,11/08/2018
MENCHIES,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037664,667 TOWN CENTER DR OXNARD  CA 93036,805-278-1153,02/15/2019
MENDEZ MEXICAN PRODUCTS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003162,456 N A ST OXNARD  CA 93030,805-247-1019,11/15/2018
MENDEZ PRODUCE MEXICAN PRODUCT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036041,456 N A ST OXNARD  CA 93030,805-247-1019,04/29/2018
MENDIETA CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036105,921 RICHMOND AVE OXNARD  CA 93030,805-236-5539,05/22/2018
MERMAID GIRLS SOFTBALL LEAGUE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0010238,3900 S F ST OXNARD  CA 93030,805-385-7950,03/15/2017
MEXICAN EXPRESS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0037249,1641 E CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-385-9555,10/01/2018
MEZA PRODUCE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0009436,3511 S G ST OXNARD  CA 93033,805-385-5468,05/31/2018
MI PUEBLO MEXICAN GRILL,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033975,150 W VINEYARD AVE OXNARD  CA 93030,805-981-2525,09/14/2018
MICHOACANITA ICE CREAM CO.,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036495,2550 E VINEYARD AVE OXNARD  CA 93036,805-895-0894,12/04/2018
MIGUEL'S ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0008696,1664 S OXNARD BLVD OXNARD  CA 93030,805-483-8981,07/26/2018
MIK'S PIZZA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034970,1720 E CHANNEL ISLANDS BLVD OXNARD  CA 93033,805-483-7239,03/05/2018
MINI MARKET,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000636,5537 PERKINS RD OXNARD  CA 93033,805-986-4379,10/15/2018
MINI MARKET HERMANOS GARCIA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0002068,623 COOPER RD OXNARD  CA 93030,805-487-5272,01/17/2018
MIRAMAR RESTAURANT,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0004645,653 S OXNARD BLVD OXNARD  CA 93030,805-483-6102,11/08/2018
MIRAMAR RESTAURANT,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0021551,653 S OXNARD BLVD OXNARD  CA 93030,805-483-6102,11/08/2018
MIRAMAR RESTAURANT,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0000318,653 S OXNARD BLVD OXNARD  CA 93030,805-483-6102,11/08/2018
MIRNA'S LUNCH,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035403,921 RICHMOND AVE OXNARD  CA 93030,805-248-1496,07/30/2018
MIRNA'S LUNCH,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035638,921 RICHMOND AVE OXNARD  CA 93030,805-248-1496,10/30/2018
MISSION FOODS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0029474,P O BOX 1892 OXNARD  CA 93032,,07/30/2016
MISSY'S CUPCAKE CREATIONS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0029284,3900 W CHANNEL ISLANDS BLVD OXNARD  CA 93035,805-382-4852,12/14/2018
MISTER SOFTEE OF SOUTHERN CALIFORNIA #1,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034622,2557 CORTEZ ST OXNARD  CA 93036,805-427-0880,10/30/2018
MISTER SOFTEE OF SOUTHERN CALIFORNIA #2,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035593,2557 CORTEZ ST OXNARD  CA 93036,805-388-2663,10/31/2018
MOM & POP'S TACOS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034775,2557 CORTEZ ST OXNARD  CA 93036,805-890-1997,11/28/2018
MONA LISA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030927,703 S OXNARD BLVD OXNARD  CA 93030,805-248-9682,12/19/2018
MONEY PANCHO MEXICAN RESTAURANT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035007,155 E 7TH ST OXNARD  CA 93030,805-483-1411,05/24/2018
MONTEZUMA RESTAURANT,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0034353,112 STROUBE ST OXNARD  CA 93036,805-983-0033,02/11/2019
MOOSE LODGE #561,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0004627,1935 S OXNARD BLVD OXNARD  CA 93030,,12/18/2018
MOOSE LODGE #561,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0000101,1935 S OXNARD BLVD OXNARD  CA 93030,,12/18/2018
MOQUECA BRAZILIAN CUISINE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0034495,3550 S HARBOR BLVD OXNARD  CA 93035,805-204-0970,03/05/2019
MOQUECA BRAZILIAN CUISINE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0034494,3550 S HARBOR BLVD OXNARD  CA 93035,805-204-0970,03/05/2019
MORALES PRODUCE,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032348,122 N H ST OXNARD  CA 93030,805-890-1537,11/30/2018
MOSH FRUTAS Y AGUA FRESCAS,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0035278,921 RICHMOND AVE OXNARD  CA 93030,805-336-7647,06/26/2018
MOSH ICE CREAM,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0003723,921 RICHMOND AVE OXNARD  CA 93030,805-890-2584,09/06/2018
MR. SHRIMP,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0042453,2400 SAVIERS RD OXNARD  CA 93033,805-216-0945,01/08/2019
MR. SHRIMP,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0042452,2400 SAVIERS RD OXNARD  CA 93033,805-216-0945,12/20/2018
MR. SHRIMP QUALITY SEAFOOD MARKET #2,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0063521,200 S VENTURA RD OXNARD  CA 93030,805-240-9997,01/14/2019
MR. SHRIMP QUALITY SEAFOOD MARKET #2,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0063079,200 S VENTURA RD OXNARD  CA 93030,805-240-9997,01/14/2019
MRS. OLSON'S COFFEE HUT,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0060202,2800 A S HARBOR BLVD OXNARD  CA 93035,805-985-9151,04/02/2019
MRS. OLSON'S COFFEE HUT,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0060201,2800 A S HARBOR BLVD OXNARD  CA 93035,805-985-9151,04/03/2019
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0030458,2958 STURGIS RD OXNARD  CA 93030,805-890-1647,02/28/2019
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0027162,2958 STURGIS RD OXNARD  CA 93030,805-890-1647,06/28/2018
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036132,2958 STURGIS RD OXNARD  CA 93030,805-890-1647,05/25/2018
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0033417,2958 STURGIS RD OXNARD  CA 93030,805-278-9395,08/30/2018
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0026005,2958 STURGIS RD OXNARD  CA 93030,805-890-1647,03/28/2019
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036204,2958 STURGIS RD OXNARD  CA 93030,805-890-1647,06/22/2018
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0032795,2958 STURGES RD OXNARD  CA 93030,805-890-1647,03/28/2019
MYT CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0028577,2958 STURGIS RD OXNARD  CA 93030,805-890-1647,02/28/2019
N.I. CATERING,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0036044,921 RICHMOND AVE OXNARD  CA 93030,805-290-7585,04/02/2018
NANCY'S #2 AUTENTICA COMIDA MEXICANA,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0025320,5030 S C ST OXNARD  CA 93033,805-486-7500,11/15/2018
NANCY'S BAKERY & DELI,http://www.decadeonline.com/fac.phtml?agency=VEN&facid=FA0000769,4212 S SAVIERS RD OXNARD  CA 93033,805-488-5534,12/03/2018
NENE'S GENERAL MERCHANDISE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0034655,3585 SAVIERS RD OXNARD  CA 93033,805-487-8648,12/06/2018
NENE'S GENERAL MERCHANDISE,http://www.decadeonline.com/insp.phtml?agency=VEN&record_id=PR0002877,3585 SAVIERS RD OXNARD  CA 93033,805-487-8648,12/06/2018
